sellerName,origChannel,origIntRate,origUPB,origDate,firstPmtDate,origLTV,origCLTV,numBorrowers,origDebtIncRatio,borrCreditScore,BestCreditScore,loanPurp,propState,zipCode,pMIperct,mortInsType
QUICKEN LOANS INC.,0,4.25,122000,1/1/2019,3/1/2019,50,50,1,49,789,789,R,MO,630,0,0
QUICKEN LOANS INC.,0,4.25,189000,1/1/2019,3/1/2019,68,68,1,49,802,802,R,NC,288,0,0
QUICKEN LOANS INC.,0,5.25,91000,1/1/2019,3/1/2019,70,70,1,49,655,655,R,PA,171,0,0
QUICKEN LOANS INC.,0,4.75,446000,1/1/2019,3/1/2019,78,78,1,49,740,740,R,VA,221,0,0
QUICKEN LOANS INC.,0,4.5,149000,1/1/2019,3/1/2019,68,68,1,49,819,819,R,WY,820,0,0
QUICKEN LOANS INC.,0,4.25,255000,1/1/2019,3/1/2019,75,75,1,50,719,719,R,CA,937,0,0
QUICKEN LOANS INC.,0,4.25,209000,1/1/2019,3/1/2019,75,75,1,50,738,738,R,IL,606,0,0
QUICKEN LOANS INC.,0,5.375,73000,1/1/2019,3/1/2019,68,68,1,50,812,812,R,MI,490,0,0
QUICKEN LOANS INC.,0,4.99,128000,1/1/2019,3/1/2019,70,70,1,50,739,739,R,NJ,80,0,0
QUICKEN LOANS INC.,0,4.875,77000,1/1/2019,3/1/2019,53,53,1,50,763,763,R,PA,190,0,0
QUICKEN LOANS INC.,0,4.75,159000,1/1/2019,3/1/2019,67,67,1,50,672,672,R,PA,175,0,0
QUICKEN LOANS INC.,0,4.99,162000,1/1/2019,3/1/2019,50,50,1,50,683,683,R,VA,230,0,0
QUICKEN LOANS INC.,0,4.99,148000,2/1/2019,3/1/2019,60,60,1,23,675,675,R,CA,922,0,0
QUICKEN LOANS INC.,0,4.99,166000,2/1/2019,3/1/2019,33,33,1,24,694,694,R,FL,330,0,0
QUICKEN LOANS INC.,0,4.5,590000,2/1/2019,3/1/2019,80,80,1,26,774,774,R,MA,20,0,0
QUICKEN LOANS INC.,0,4.5,190000,2/1/2019,3/1/2019,53,53,1,38,699,699,R,UT,840,0,0
QUICKEN LOANS INC.,0,4.75,296000,2/1/2019,3/1/2019,78,78,1,47,722,722,R,AR,727,0,0
QUICKEN LOANS INC.,0,4.625,194000,2/1/2019,3/1/2019,70,70,1,50,687,687,R,CO,805,0,0
QUICKEN LOANS INC.,0,4.99,84000,2/1/2019,4/1/2019,72,72,1,11,771,771,R,NC,273,0,0
QUICKEN LOANS INC.,0,4.99,102000,2/1/2019,4/1/2019,45,45,1,13,811,811,R,MI,483,0,0
QUICKEN LOANS INC.,0,4.375,194000,2/1/2019,4/1/2019,75,75,1,17,787,787,R,MO,631,0,0
QUICKEN LOANS INC.,0,4.56,94000,2/1/2019,4/1/2019,70,70,1,18,710,710,R,MI,493,0,0
QUICKEN LOANS INC.,0,4.25,137000,2/1/2019,4/1/2019,80,80,1,19,721,721,R,TN,370,0,0
QUICKEN LOANS INC.,0,4.875,210000,2/1/2019,4/1/2019,60,60,1,21,630,630,R,FL,333,0,0
QUICKEN LOANS INC.,0,4.5,155000,2/1/2019,4/1/2019,74,74,1,22,755,755,R,AZ,850,0,0
QUICKEN LOANS INC.,0,4.25,281000,2/1/2019,4/1/2019,59,59,1,22,811,811,R,OH,431,0,0
QUICKEN LOANS INC.,0,4.99,207000,2/1/2019,4/1/2019,77,77,1,22,703,703,R,OH,442,0,0
QUICKEN LOANS INC.,0,4.99,120000,2/1/2019,4/1/2019,80,80,1,22,731,731,R,TX,784,0,0
QUICKEN LOANS INC.,0,4.25,253000,2/1/2019,4/1/2019,68,68,1,23,761,761,R,MD,210,0,0
QUICKEN LOANS INC.,0,4.75,141000,2/1/2019,4/1/2019,58,58,1,24,714,714,R,MI,480,0,0
QUICKEN LOANS INC.,0,4.75,133000,2/1/2019,4/1/2019,26,26,1,24,781,781,R,MT,592,0,0
QUICKEN LOANS INC.,0,4.875,100000,2/1/2019,4/1/2019,64,64,1,24,685,685,R,PA,191,0,0
QUICKEN LOANS INC.,0,4.75,539000,2/1/2019,4/1/2019,60,60,1,25,814,814,R,CA,954,0,0
QUICKEN LOANS INC.,0,4.375,354000,2/1/2019,4/1/2019,62,62,1,25,736,736,R,OR,972,0,0
QUICKEN LOANS INC.,0,5.125,75000,2/1/2019,4/1/2019,45,45,1,26,802,802,R,TN,371,0,0
QUICKEN LOANS INC.,0,4.99,127000,2/1/2019,4/1/2019,74,74,1,27,683,683,R,FL,324,0,0
QUICKEN LOANS INC.,0,4.5,283000,2/1/2019,4/1/2019,67,67,1,27,707,707,R,MA,15,0,0
QUICKEN LOANS INC.,0,4.875,457000,2/1/2019,4/1/2019,74,74,1,27,691,691,R,NC,276,0,0
QUICKEN LOANS INC.,0,4.5,123000,2/1/2019,4/1/2019,71,71,1,27,757,757,R,TN,381,0,0
QUICKEN LOANS INC.,0,4.75,108000,2/1/2019,4/1/2019,64,64,1,28,719,719,R,MN,557,0,0
QUICKEN LOANS INC.,0,4.875,229000,2/1/2019,4/1/2019,59,59,1,29,700,700,R,NH,31,0,0
QUICKEN LOANS INC.,0,4.375,150000,2/1/2019,4/1/2019,59,59,1,30,764,764,R,IL,601,0,0
QUICKEN LOANS INC.,0,5.125,130000,2/1/2019,4/1/2019,73,73,1,30,805,805,R,MT,590,0,0
QUICKEN LOANS INC.,0,4.99,222000,2/1/2019,4/1/2019,79,79,1,30,635,635,R,NM,882,0,0
QUICKEN LOANS INC.,0,4.99,217000,2/1/2019,4/1/2019,79,79,1,31,696,696,R,MI,483,0,0
QUICKEN LOANS INC.,0,4.875,369000,2/1/2019,4/1/2019,57,57,1,32,672,672,R,MA,17,0,0
QUICKEN LOANS INC.,0,4.75,684000,2/1/2019,4/1/2019,44,44,1,33,696,696,R,CA,902,0,0
QUICKEN LOANS INC.,0,4.625,237000,2/1/2019,4/1/2019,69,69,1,33,708,708,R,CO,800,0,0
QUICKEN LOANS INC.,0,5.25,127000,2/1/2019,4/1/2019,65,65,1,33,639,639,R,TX,761,0,0
QUICKEN LOANS INC.,0,4.375,231000,2/1/2019,4/1/2019,69,69,1,35,687,687,R,CO,802,0,0
QUICKEN LOANS INC.,0,4.75,212000,2/1/2019,4/1/2019,59,59,1,35,642,642,R,MA,15,0,0
QUICKEN LOANS INC.,0,4.125,134000,2/1/2019,4/1/2019,60,60,1,35,754,754,R,SD,570,0,0
QUICKEN LOANS INC.,0,4.99,154000,2/1/2019,4/1/2019,32,32,1,36,736,736,R,NM,871,0,0
QUICKEN LOANS INC.,0,4.75,672000,2/1/2019,4/1/2019,68,68,1,37,726,726,R,CA,951,0,0
QUICKEN LOANS INC.,0,4.56,151000,2/1/2019,4/1/2019,70,70,1,37,736,736,R,IL,605,0,0
QUICKEN LOANS INC.,0,4.25,154000,2/1/2019,4/1/2019,37,37,1,37,783,783,R,MD,208,0,0
QUICKEN LOANS INC.,0,4.56,255000,2/1/2019,4/1/2019,64,64,1,38,702,702,R,MA,21,0,0
QUICKEN LOANS INC.,0,5.5,84000,2/1/2019,4/1/2019,49,49,1,38,621,621,R,TX,751,0,0
QUICKEN LOANS INC.,0,4.875,89000,2/1/2019,4/1/2019,35,35,1,38,785,785,R,WA,986,0,0
QUICKEN LOANS INC.,0,4.99,85000,2/1/2019,4/1/2019,57,57,1,39,693,693,R,AZ,853,0,0
QUICKEN LOANS INC.,0,4.5,268000,2/1/2019,4/1/2019,79,79,1,40,814,814,R,CA,953,0,0
QUICKEN LOANS INC.,0,4.75,367000,2/1/2019,4/1/2019,80,80,1,40,731,731,R,CA,956,0,0
QUICKEN LOANS INC.,0,4.5,173000,2/1/2019,4/1/2019,79,79,1,40,705,705,R,PA,175,0,0
QUICKEN LOANS INC.,0,4.75,306000,2/1/2019,4/1/2019,65,65,1,40,729,729,R,WA,982,0,0
QUICKEN LOANS INC.,0,4.56,240000,2/1/2019,4/1/2019,60,60,1,41,738,738,R,CA,936,0,0
QUICKEN LOANS INC.,0,5.5,63000,2/1/2019,4/1/2019,74,74,1,41,667,667,R,GA,306,0,0
QUICKEN LOANS INC.,0,4.75,136000,2/1/2019,4/1/2019,60,60,1,41,669,669,R,MN,554,0,0
QUICKEN LOANS INC.,0,4.75,141000,2/1/2019,4/1/2019,79,79,1,41,795,795,R,NC,273,0,0
QUICKEN LOANS INC.,0,5.5,67000,2/1/2019,4/1/2019,75,75,1,41,645,645,R,NY,135,0,0
QUICKEN LOANS INC.,0,4.875,377000,2/1/2019,4/1/2019,79,79,1,42,681,681,R,MD,207,0,0
QUICKEN LOANS INC.,0,4.99,108000,2/1/2019,4/1/2019,79,79,1,42,698,698,R,MS,393,0,0
QUICKEN LOANS INC.,0,4.375,321000,2/1/2019,4/1/2019,72,72,1,43,780,780,R,CA,932,0,0
QUICKEN LOANS INC.,0,4.75,97000,2/1/2019,4/1/2019,75,75,1,43,691,691,R,IN,472,0,0
QUICKEN LOANS INC.,0,4.75,157000,2/1/2019,4/1/2019,77,77,1,43,742,742,R,SD,570,0,0
QUICKEN LOANS INC.,0,4.25,143000,2/1/2019,4/1/2019,56,56,1,43,760,760,R,TX,760,0,0
QUICKEN LOANS INC.,0,4.25,240000,2/1/2019,4/1/2019,57,57,1,44,737,737,R,NV,890,0,0
QUICKEN LOANS INC.,0,4.99,70000,2/1/2019,4/1/2019,68,68,1,44,684,684,R,TX,785,0,0
QUICKEN LOANS INC.,0,4.25,206000,2/1/2019,4/1/2019,51,51,1,45,623,623,R,MD,207,0,0
QUICKEN LOANS INC.,0,4.56,273000,2/1/2019,4/1/2019,71,71,1,45,643,643,R,NJ,88,0,0
QUICKEN LOANS INC.,0,4.99,322000,2/1/2019,4/1/2019,60,63,1,45,779,779,R,NY,103,0,0
QUICKEN LOANS INC.,0,4.75,181000,2/1/2019,4/1/2019,70,70,1,46,789,789,R,AR,729,0,0
QUICKEN LOANS INC.,0,4.625,502000,2/1/2019,4/1/2019,70,70,1,46,770,770,R,CA,906,0,0
QUICKEN LOANS INC.,0,4.5,290000,2/1/2019,4/1/2019,53,53,1,46,700,700,R,FL,334,0,0
QUICKEN LOANS INC.,0,5.375,117000,2/1/2019,4/1/2019,60,60,1,46,653,653,R,MI,481,0,0
QUICKEN LOANS INC.,0,4.99,103000,2/1/2019,4/1/2019,75,75,1,46,648,648,R,NC,285,0,0
QUICKEN LOANS INC.,0,4.99,105000,2/1/2019,4/1/2019,69,69,1,46,729,729,R,PA,183,0,0
QUICKEN LOANS INC.,0,5.5,469000,2/1/2019,4/1/2019,74,74,1,47,643,643,R,CA,921,0,0
QUICKEN LOANS INC.,0,4.75,162000,2/1/2019,4/1/2019,73,73,1,47,756,756,R,MN,551,0,0
QUICKEN LOANS INC.,0,4.99,375000,2/1/2019,4/1/2019,70,70,1,48,688,688,R,CA,923,0,0
QUICKEN LOANS INC.,0,4.75,367000,2/1/2019,4/1/2019,80,80,1,48,721,721,R,FL,330,0,0
QUICKEN LOANS INC.,0,4.75,226000,2/1/2019,4/1/2019,70,76,1,48,693,693,R,MI,496,0,0
QUICKEN LOANS INC.,0,4.875,461000,2/1/2019,4/1/2019,53,53,1,48,805,805,R,NY,117,0,0
QUICKEN LOANS INC.,0,4.375,256000,2/1/2019,4/1/2019,67,67,1,49,784,784,R,AZ,852,0,0
QUICKEN LOANS INC.,0,4.75,498000,2/1/2019,4/1/2019,58,58,1,49,815,815,R,CA,945,0,0
QUICKEN LOANS INC.,0,4.5,340000,2/1/2019,4/1/2019,80,80,1,49,716,716,R,CA,902,0,0
QUICKEN LOANS INC.,0,4.56,430000,2/1/2019,4/1/2019,75,75,1,49,691,691,R,DC,200,0,0
QUICKEN LOANS INC.,0,4.99,428000,2/1/2019,4/1/2019,75,75,1,50,750,750,R,CA,945,0,0
QUICKEN LOANS INC.,0,4.75,338000,3/1/2019,4/1/2019,80,80,1,35,684,684,R,CA,956,0,0
QUICKEN LOANS INC.,0,4.625,184000,3/1/2019,4/1/2019,50,50,1,35,664,664,R,MD,207,0,0
QUICKEN LOANS INC.,0,4.375,227000,3/1/2019,4/1/2019,70,70,1,36,712,712,R,AZ,863,0,0
QUICKEN LOANS INC.,0,4.5,277000,3/1/2019,4/1/2019,56,56,1,36,694,694,R,SC,296,0,0
QUICKEN LOANS INC.,0,4.75,158000,3/1/2019,4/1/2019,74,74,1,41,623,623,R,TX,750,0,0
QUICKEN LOANS INC.,0,4.5,384000,3/1/2019,5/1/2019,69,69,1,27,720,720,R,MI,480,0,0
QUICKEN LOANS INC.,0,4.56,140000,3/1/2019,5/1/2019,43,43,1,28,771,771,R,IL,605,0,0
QUICKEN LOANS INC.,0,4.375,320000,3/1/2019,5/1/2019,75,75,1,36,805,805,R,CA,936,0,0
QUICKEN LOANS INC.,0,4.75,143000,3/1/2019,5/1/2019,74,74,1,36,713,713,R,SC,290,0,0
QUICKEN LOANS INC.,0,4.125,362000,3/1/2019,5/1/2019,75,75,1,45,753,753,R,CA,906,0,0
QUICKEN LOANS INC.,0,4.375,354000,3/1/2019,5/1/2019,65,65,1,48,683,683,R,NJ,89,0,0
QUICKEN LOANS INC.,0,4.25,319000,3/1/2019,5/1/2019,75,75,1,49,728,728,R,UT,841,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,4.625,222000,1/1/2019,3/1/2019,56,56,1,27,812,812,R,ID,836,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,5.3,260000,1/1/2019,3/1/2019,67,67,1,32,640,640,R,TN,374,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,4.99,117000,1/1/2019,3/1/2019,48,48,1,45,747,747,R,FL,333,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,4.6,375000,2/1/2019,4/1/2019,80,80,1,20,819,819,R,VA,224,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,5.1,155000,2/1/2019,4/1/2019,78,78,1,28,771,771,R,MO,648,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,4.99,458000,2/1/2019,4/1/2019,64,68,1,29,752,752,R,NC,282,0,0
TRUIST BANK (FORMERLY SUNTRUST BANK),0,4.99,56000,2/1/2019,4/1/2019,80,80,1,39,786,786,R,TX,790,0,0
U.S. BANK N.A.,0,5.125,55000,1/1/2019,3/1/2019,34,34,1,40,700,700,R,IA,515,0,0
U.S. BANK N.A.,0,4.625,89000,2/1/2019,4/1/2019,23,23,1,37,797,797,R,CA,924,0,0
U.S. BANK N.A.,0,4.5,415000,2/1/2019,4/1/2019,80,80,1,47,781,781,R,CT,69,0,0
"WELLS FARGO BANK, N.A.",0,5.125,338000,1/1/2019,2/1/2019,68,68,1,50,716,716,R,WA,986,0,0
"WELLS FARGO BANK, N.A.",0,5,94000,1/1/2019,3/1/2019,77,77,1,21,782,782,R,PA,159,0,0
"WELLS FARGO BANK, N.A.",0,5.375,75000,1/1/2019,3/1/2019,38,38,1,24,626,626,R,NC,281,0,0
"WELLS FARGO BANK, N.A.",0,5.375,174000,1/1/2019,3/1/2019,80,80,1,37,668,668,R,IL,608,0,0
"WELLS FARGO BANK, N.A.",0,5.125,185000,1/1/2019,3/1/2019,80,80,1,37,801,801,R,WY,820,0,0
"WELLS FARGO BANK, N.A.",0,5,440000,1/1/2019,3/1/2019,21,21,1,41,744,744,R,CA,940,0,0
"WELLS FARGO BANK, N.A.",0,4.875,179000,1/1/2019,3/1/2019,66,66,1,42,732,732,R,PA,180,0,0
"WELLS FARGO BANK, N.A.",0,4.875,237000,1/1/2019,3/1/2019,74,74,1,42,739,739,R,PA,190,0,0
"WELLS FARGO BANK, N.A.",0,6.25,147000,1/1/2019,3/1/2019,80,92,1,43,654,654,R,IL,601,0,0
"WELLS FARGO BANK, N.A.",0,5.25,75000,1/1/2019,3/1/2019,28,28,1,43,779,779,R,TN,371,0,0
"WELLS FARGO BANK, N.A.",0,4.875,285000,1/1/2019,3/1/2019,71,71,1,44,798,798,R,IA,500,0,0
"WELLS FARGO BANK, N.A.",0,5,91000,1/1/2019,3/1/2019,21,21,1,44,693,693,R,MD,209,0,0
"WELLS FARGO BANK, N.A.",0,4.75,264000,1/1/2019,3/1/2019,80,80,1,45,805,805,R,CA,952,0,0
"WELLS FARGO BANK, N.A.",0,4.625,700000,1/1/2019,3/1/2019,56,62,1,46,719,719,R,CA,913,0,0
"WELLS FARGO BANK, N.A.",0,5.375,53000,1/1/2019,3/1/2019,13,13,1,46,653,653,R,NY,117,0,0
"WELLS FARGO BANK, N.A.",0,5.5,188000,1/1/2019,3/1/2019,80,80,1,47,681,681,R,MO,633,0,0
"WELLS FARGO BANK, N.A.",0,4.875,209000,1/1/2019,3/1/2019,77,77,1,48,766,766,R,TX,754,0,0
"WELLS FARGO BANK, N.A.",0,5.25,135000,1/1/2019,3/1/2019,78,78,1,49,703,703,R,TN,379,0,0
"WELLS FARGO BANK, N.A.",0,4.625,683000,1/1/2019,4/1/2019,60,60,1,25,797,797,R,CA,900,0,0
"WELLS FARGO BANK, N.A.",0,5.25,68000,1/1/2019,4/1/2019,31,31,1,34,796,796,R,MN,551,0,0
"WELLS FARGO BANK, N.A.",0,4.75,84000,2/1/2019,4/1/2019,67,67,1,25,759,759,R,OH,457,0,0
"WELLS FARGO BANK, N.A.",0,5.25,91000,2/1/2019,4/1/2019,80,80,1,27,773,773,R,AL,360,0,0
"WELLS FARGO BANK, N.A.",0,4.875,237000,2/1/2019,4/1/2019,67,67,1,27,819,819,R,PA,160,0,0
"WELLS FARGO BANK, N.A.",0,6.125,115000,2/1/2019,4/1/2019,80,80,1,32,667,667,R,SC,296,0,0
"WELLS FARGO BANK, N.A.",0,4.625,236000,2/1/2019,4/1/2019,74,74,1,35,758,758,R,UT,840,0,0
"WELLS FARGO BANK, N.A.",0,6.125,117000,2/1/2019,4/1/2019,78,78,1,37,648,648,R,IA,501,0,0
"WELLS FARGO BANK, N.A.",0,4.875,143000,2/1/2019,4/1/2019,17,17,1,38,795,795,R,CT,68,0,0
"WELLS FARGO BANK, N.A.",0,4.75,183000,2/1/2019,4/1/2019,67,67,1,38,799,799,R,MN,551,0,0
"WELLS FARGO BANK, N.A.",0,4.875,181000,2/1/2019,4/1/2019,67,67,1,38,725,725,R,VA,225,0,0
"WELLS FARGO BANK, N.A.",0,4.5,130000,2/1/2019,4/1/2019,72,72,1,39,768,768,R,NM,882,0,0
"WELLS FARGO BANK, N.A.",0,4.375,246000,2/1/2019,4/1/2019,56,56,1,41,711,711,R,NJ,77,0,0
"WELLS FARGO BANK, N.A.",0,4.5,216000,2/1/2019,4/1/2019,80,80,1,43,725,725,R,AZ,850,0,0
"WELLS FARGO BANK, N.A.",0,4.625,205000,2/1/2019,4/1/2019,78,78,1,43,710,710,R,DE,198,0,0
"WELLS FARGO BANK, N.A.",0,4.75,209000,2/1/2019,4/1/2019,59,59,1,44,670,670,R,CA,907,0,0
"WELLS FARGO BANK, N.A.",0,5.25,92000,2/1/2019,4/1/2019,28,28,1,45,691,691,R,FL,330,0,0
"WELLS FARGO BANK, N.A.",0,5.75,57000,2/1/2019,4/1/2019,75,75,1,45,690,690,R,GA,303,0,0
"WELLS FARGO BANK, N.A.",0,4.875,210000,2/1/2019,4/1/2019,70,70,1,45,773,773,R,TX,751,0,0
"WELLS FARGO BANK, N.A.",0,4.875,155000,2/1/2019,4/1/2019,43,43,1,48,746,746,R,CO,805,0,0
DITECH FINANCIAL LLC,0,4.375,95000,2/1/2019,4/1/2019,57,57,2,10,725,735,R,GA,300,0,0
DITECH FINANCIAL LLC,0,4.75,379000,2/1/2019,4/1/2019,45,45,2,42,820,820,R,WA,980,0,0
DITECH FINANCIAL LLC,0,4.625,147000,3/1/2019,5/1/2019,69,69,2,19,727,727,R,RI,29,0,0
DITECH FINANCIAL LLC,0,4.99,137000,3/1/2019,5/1/2019,78,78,2,35,660,711,R,GA,313,0,0
DITECH FINANCIAL LLC,0,4.75,338000,3/1/2019,5/1/2019,70,70,2,45,690,756,R,CA,930,0,0
DITECH FINANCIAL LLC,0,4.75,270000,3/1/2019,5/1/2019,65,65,2,45,692,768,R,MD,209,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,5.25,375000,1/1/2019,3/1/2019,74,74,2,27,754,754,R,SC,294,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.875,312000,1/1/2019,3/1/2019,80,80,2,31,757,757,R,CO,800,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,6.125,302000,1/1/2019,3/1/2019,71,71,2,40,651,661,R,CO,806,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.99,600000,1/1/2019,3/1/2019,79,89,2,41,787,801,R,CA,945,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.875,163000,2/1/2019,4/1/2019,80,80,2,18,816,816,R,NJ,80,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.75,154000,2/1/2019,4/1/2019,40,40,2,30,770,773,R,ID,836,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.875,124000,2/1/2019,4/1/2019,72,72,2,34,776,776,R,WA,992,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,5.125,386000,2/1/2019,4/1/2019,80,90,2,43,724,727,R,CA,953,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.49,218000,2/1/2019,4/1/2019,57,57,2,44,774,778,R,WI,539,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,5.375,398000,2/1/2019,4/1/2019,77,77,2,50,687,699,R,PA,193,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.875,290000,3/1/2019,5/1/2019,61,61,2,19,775,775,R,WI,539,0,0
FAIRWAY INDEPENDENT MORTGAGE CORPORATION,0,4.625,484000,3/1/2019,5/1/2019,61,61,2,20,765,771,R,MA,20,0,0
"FLAGSTAR BANK, FSB",0,5.155,357000,1/1/2019,3/1/2019,69,69,2,49,644,650,R,WA,982,0,0
"FLAGSTAR BANK, FSB",0,4.995,613000,2/1/2019,4/1/2019,70,70,2,47,696,696,R,CA,917,0,0
FREEDOM MORTGAGE CORP.,0,4.375,232000,1/1/2019,3/1/2019,54,54,2,24,689,721,R,CA,959,0,0
FREEDOM MORTGAGE CORP.,0,4.75,333000,2/1/2019,4/1/2019,61,61,2,43,747,798,R,CA,950,0,0
FREEDOM MORTGAGE CORP.,0,4.75,160000,2/1/2019,4/1/2019,59,59,2,49,625,692,R,OR,973,0,0
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",0,4.75,200000,1/1/2019,3/1/2019,54,54,2,16,817,820,R,TX,761,0,0
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",0,4.5,218000,1/1/2019,3/1/2019,65,65,2,39,685,699,R,CA,935,0,0
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",0,4.875,202000,2/1/2019,4/1/2019,63,65,2,23,784,801,R,IL,604,0,0
"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",0,4.75,271000,2/1/2019,4/1/2019,41,41,2,27,812,812,R,CA,950,0,0
"LAKEVIEW LOAN SERVICING, LLC",0,4.875,409000,1/1/2019,3/1/2019,80,80,2,32,683,708,R,CA,945,0,0
"MOVEMENT MORTGAGE, LLC",0,4.625,367000,1/1/2019,3/1/2019,65,65,2,23,720,720,R,CA,957,0,0
"MOVEMENT MORTGAGE, LLC",0,4.625,238000,1/1/2019,3/1/2019,60,60,2,26,825,825,R,NC,270,0,0
"MOVEMENT MORTGAGE, LLC",0,4.75,314000,1/1/2019,3/1/2019,69,69,2,40,698,766,R,WA,981,0,0
"MOVEMENT MORTGAGE, LLC",0,4.5,158000,1/1/2019,3/1/2019,73,73,2,44,813,813,R,PA,195,0,0
"MOVEMENT MORTGAGE, LLC",0,4.75,222000,1/1/2019,3/1/2019,47,47,2,48,793,793,R,CA,913,0,0
"MOVEMENT MORTGAGE, LLC",0,4.25,318000,1/1/2019,4/1/2019,68,68,2,35,796,796,R,LA,707,0,0
"MOVEMENT MORTGAGE, LLC",0,4.75,167000,2/1/2019,4/1/2019,79,79,2,18,681,724,R,LA,707,0,0
"MOVEMENT MORTGAGE, LLC",0,4.75,235000,2/1/2019,4/1/2019,67,67,2,31,793,793,R,CT,62,0,0
"MOVEMENT MORTGAGE, LLC",0,5,239000,2/1/2019,4/1/2019,80,80,2,45,658,758,R,MA,27,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.875,254000,1/1/2019,3/1/2019,26,26,2,17,812,812,R,WA,980,0,0
"NATIONSTAR MORTGAGE, LLC",0,5.25,125000,1/1/2019,3/1/2019,55,64,2,26,780,780,R,GA,314,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.875,118000,1/1/2019,3/1/2019,48,48,2,26,780,798,R,NC,272,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.875,70000,1/1/2019,3/1/2019,58,58,2,35,801,801,R,IA,514,0,0
"NATIONSTAR MORTGAGE, LLC",0,5.125,225000,1/1/2019,3/1/2019,70,70,2,35,714,714,R,OR,971,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.75,65000,1/1/2019,3/1/2019,42,42,2,37,804,812,R,MO,640,0,0
"NATIONSTAR MORTGAGE, LLC",0,5.875,66000,1/1/2019,3/1/2019,74,74,2,38,690,690,R,PA,188,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.75,164000,1/1/2019,3/1/2019,42,42,2,42,812,812,R,MA,15,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.875,183000,1/1/2019,3/1/2019,59,59,2,42,700,700,R,MO,640,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.75,230000,1/1/2019,3/1/2019,50,50,2,44,781,781,R,CA,945,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.625,234000,1/1/2019,3/1/2019,69,69,2,44,788,794,R,MI,481,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.875,245000,1/1/2019,3/1/2019,42,42,2,48,732,732,R,NJ,70,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.875,227000,2/1/2019,4/1/2019,58,58,2,30,814,814,R,OR,970,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.875,157000,3/1/2019,5/1/2019,60,60,2,20,802,802,R,PA,179,0,0
"NATIONSTAR MORTGAGE, LLC",0,4.75,320000,3/1/2019,5/1/2019,66,66,2,37,736,777,R,TN,370,0,0
OTHER,0,5.25,227000,1/1/2019,2/1/2019,57,57,2,25,802,802,R,TX,790,0,0
OTHER,0,5.25,385000,1/1/2019,2/1/2019,72,72,2,28,772,782,R,TX,751,0,0
OTHER,0,4.875,257000,1/1/2019,2/1/2019,73,73,2,32,738,749,R,MO,650,0,0
OTHER,0,4.625,210000,1/1/2019,2/1/2019,68,68,2,41,763,768,R,UT,845,0,0
OTHER,0,4.875,450000,1/1/2019,3/1/2019,30,30,2,2,809,809,R,MN,553,0,0
OTHER,0,4.875,150000,1/1/2019,3/1/2019,39,39,2,11,790,795,R,CO,814,0,0
OTHER,0,4.75,149000,1/1/2019,3/1/2019,72,72,2,11,757,762,R,TX,788,0,0
OTHER,0,4.625,54000,1/1/2019,3/1/2019,22,22,2,12,754,768,R,LA,708,0,0
OTHER,0,4.625,250000,1/1/2019,3/1/2019,54,54,2,12,781,790,R,MA,23,0,0
OTHER,0,4.625,118000,1/1/2019,3/1/2019,39,39,2,13,801,813,R,MI,494,0,0
OTHER,0,4.75,110000,1/1/2019,3/1/2019,36,36,2,14,809,809,R,MI,496,0,0
OTHER,0,4.49,90000,1/1/2019,3/1/2019,41,41,2,15,823,823,R,OH,442,0,0
OTHER,0,4.75,200000,1/1/2019,3/1/2019,76,76,2,16,742,742,R,LA,706,0,0
