,Unnamed: 0,origIntRate,origUPB,origLTV,origDebtIncRatio,worstCreditScore,zeroBalCode,mSA,Label,Score
450,92621,4.75,212000,80,43,680,0,0,0,0.0697
451,92622,4.625,154000,72,34,658,1,22520,0,0.0482
452,92623,3.875,410000,41,37,782,0,34980,0,0.0008
453,92624,4.375,281000,80,38,666,0,35620,0,0.0289
454,92625,4.25,84000,80,23,816,0,38060,0,0.1009
455,92626,4.375,528000,74,44,809,0,14860,0,0.0041
456,92627,4.25,225000,26,41,675,0,41860,0,0.0017
457,92628,4.5,90000,65,28,687,0,35380,0,0.0433
458,92629,4.375,163000,80,39,705,0,30300,0,0.078
459,92630,4.0,235000,85,39,776,0,12700,0,0.0558
460,92631,4.875,43000,63,41,639,0,0,0,0.088
461,92632,4.875,116000,78,43,658,0,19340,0,0.1293
462,92633,4.5,231000,80,33,757,1,31540,0,0.0454
463,92634,4.375,71000,71,30,806,0,29340,0,0.0841
464,92635,4.0,137000,79,43,762,0,43620,0,0.0899
465,92636,3.875,108000,74,34,764,0,38060,0,0.062
466,92637,4.0,273000,56,39,807,0,31080,0,0.0075
467,92638,3.875,243000,70,40,797,0,16980,0,0.0212
468,92639,3.875,395000,59,22,800,0,41740,0,0.0019
469,92640,4.375,115000,71,31,682,0,16980,0,0.0516
470,92641,4.125,360000,37,40,700,0,35620,0,0.0011
471,92642,4.1,462000,80,24,797,0,14860,0,0.0048
472,92643,4.5,38000,32,19,812,0,14740,0,0.0082
473,92644,4.375,161000,76,27,650,0,38900,0,0.0415
474,92645,4.25,163000,37,45,649,0,0,0,0.0059
475,92646,4.0,412000,67,32,738,0,16980,0,0.0035
476,92647,4.0,176000,53,24,783,0,35620,0,0.0084
477,92648,4.0,171000,80,28,665,0,0,0,0.0424
478,92649,4.75,71000,80,28,701,1,0,0,0.1355
479,92652,4.125,364000,90,30,723,0,31080,0,0.021
480,92653,4.25,170000,68,35,771,0,16980,0,0.0338
481,92654,4.5,227000,93,44,779,1,0,0,0.1358
482,92655,4.125,128000,80,45,756,0,12940,0,0.1126
483,92657,4.375,336000,85,44,782,1,10900,0,0.0358
484,92658,4.5,120000,73,28,693,0,16940,0,0.0557
485,92659,3.875,417000,58,40,682,0,46220,0,0.0021
486,92660,4.375,92000,64,30,657,0,10740,0,0.0381
487,92661,5.0,277000,79,37,672,1,33340,0,0.0379
488,92662,4.0,148000,50,33,792,0,0,0,0.0115
489,92663,4.375,190000,31,44,760,0,31080,0,0.004
490,92664,4.25,148000,93,35,683,0,24860,0,0.1471
491,92665,4.0,530000,55,39,751,0,41940,0,0.0008
492,92666,4.125,352000,77,42,734,0,14500,0,0.015
493,92667,4.125,80000,41,18,647,0,22220,0,0.0063
494,92668,4.875,129000,80,36,684,0,40900,0,0.1141
495,92669,4.625,272000,85,40,765,0,0,0,0.0582
496,92670,4.0,204000,80,39,740,0,38900,0,0.0499
497,92671,4.5,108000,62,22,776,0,0,0,0.0304
498,92672,4.5,86000,80,32,757,1,0,0,0.1298
499,92673,3.875,417000,34,30,745,0,13740,0,0.0004
500,92674,4.0,208000,80,40,729,0,40140,0,0.049
501,92675,3.875,123000,55,48,815,0,16980,0,0.0284
502,92676,4.125,110000,48,43,651,0,47260,0,0.0158
503,92677,4.875,276000,80,30,690,0,12420,0,0.0322
504,92678,3.875,95000,64,43,823,0,13980,0,0.0532
505,92679,3.875,232000,73,32,798,0,14460,0,0.0222
506,92680,4.75,118000,80,42,678,0,0,0,0.1344
507,92681,4.5,119000,80,44,760,0,17460,0,0.1399
508,92682,4.25,88000,80,11,786,0,19820,0,0.0681
509,92683,4.25,311000,28,23,655,0,37980,0,0.0005
510,92684,4.0,280000,78,45,778,0,28140,0,0.0307
511,92685,3.98,81000,59,30,803,0,14260,0,0.0314
512,92686,4.0,93000,79,43,745,1,44940,0,0.1207
513,92687,4.75,107000,80,34,673,0,34580,0,0.1178
514,92688,4.375,100000,60,44,625,0,35980,0,0.0397
515,92689,4.375,252000,80,43,737,0,14460,0,0.0464
516,92690,4.0,110000,56,41,773,0,12540,0,0.0274
517,92692,4.375,368000,94,28,777,0,41860,0,0.0304
518,92693,3.875,292000,78,40,766,0,16980,0,0.0223
519,92694,3.875,121000,37,45,747,0,31100,0,0.0079
520,92695,4.0,169000,60,30,673,0,33340,0,0.0137
521,92696,4.125,110000,44,38,689,0,40900,0,0.0113
522,92697,4.375,50000,80,28,722,1,42540,0,0.136
523,92698,3.875,101000,68,37,744,1,0,0,0.0485
524,92699,4.125,175000,67,22,783,0,0,0,0.0202
525,92700,4.25,105000,73,38,712,1,14860,0,0.0744
526,92701,4.375,308000,70,23,682,1,14860,0,0.0084
527,92702,4.0,103000,48,17,813,0,12580,0,0.0095
528,92703,4.25,464000,80,31,795,0,35620,0,0.0063
529,92704,4.25,417000,80,38,806,0,31100,0,0.0114
530,92705,3.926,164000,80,45,762,1,33340,0,0.0793
531,92707,4.125,160000,71,19,714,0,47900,0,0.024
532,92708,3.875,134000,90,40,678,0,20220,0,0.131
533,92709,4.05,360000,80,32,790,0,31080,0,0.0133
534,92712,4.125,162000,75,33,795,0,33340,0,0.0503
535,92713,3.875,331000,64,20,797,0,12580,0,0.0041
536,92714,4.125,132000,80,37,796,0,16980,0,0.0939
537,92715,4.0,66000,58,19,770,1,10420,0,0.0234
538,92716,5.25,148000,80,31,698,0,10740,0,0.1064
539,92717,4.25,156000,80,23,777,0,26900,0,0.0556
540,92718,4.0,208000,90,37,737,0,21660,0,0.0818
541,92719,3.875,200000,71,34,769,0,34900,0,0.0256
542,92720,3.875,118000,54,41,811,0,0,0,0.0227
543,92721,4.25,114000,76,32,704,0,19100,0,0.0695
544,92722,4.0,416000,80,39,736,0,33100,0,0.0093
545,92723,3.99,125000,71,42,769,0,45300,0,0.0607
546,92724,3.75,46000,36,43,738,0,0,0,0.0118
547,92725,4.0,95000,47,27,626,0,39820,0,0.0095
548,92726,3.875,216000,80,45,755,0,16620,0,0.0516
549,92727,3.75,375000,59,27,787,0,47260,0,0.0024
550,92728,3.875,251000,74,27,786,0,16300,0,0.0173
551,92729,4.125,374000,30,39,668,0,14860,0,0.0006
552,92730,4.0,145000,68,45,803,0,31080,0,0.0501
553,92732,5.25,113000,90,16,677,0,41180,0,0.1556
554,92733,4.17,71000,22,21,725,0,31080,0,0.0026
555,92734,4.125,130000,91,42,747,0,10900,0,0.1827
556,92735,4.125,169000,80,41,801,0,49660,0,0.08
557,92736,4.99,90000,80,35,766,0,26900,0,0.1718
558,92737,4.125,296000,55,41,692,0,14460,0,0.0055
559,92738,4.5,128000,49,45,654,0,39300,0,0.0188
560,92739,4.25,117000,74,30,676,0,19100,0,0.0549
561,92740,4.875,408000,76,40,650,0,35620,0,0.0111
562,92741,4.375,137000,80,33,743,0,0,0,0.0851
563,92742,4.375,355000,71,41,687,0,31080,0,0.0104
564,92743,4.5,171000,78,44,703,1,12060,0,0.0794
565,92744,4.5,48000,15,45,735,0,14460,0,0.005
566,92745,3.875,383000,48,17,775,0,47900,0,0.0009
567,92746,4.0,200000,33,25,737,0,31080,0,0.0019
568,92747,4.875,170000,78,29,652,0,0,0,0.0595
569,92748,4.0,290000,77,24,771,0,39580,0,0.0145
570,92749,4.5,118000,80,45,723,0,38900,0,0.1374
571,92750,4.375,226000,80,27,767,0,19100,0,0.038
572,92751,4.0,71000,45,22,809,0,31540,0,0.0117
573,92752,4.375,177000,85,38,795,1,10740,0,0.1035
574,92753,4.375,122000,82,24,748,0,46140,0,0.0845
575,92754,4.0,417000,69,44,708,0,35620,0,0.0052
576,92755,4.125,133000,96,38,740,0,45060,0,0.2078
577,92756,4.375,284000,79,45,800,0,19740,0,0.0397
578,92758,4.0,257000,77,44,668,0,19100,0,0.0285
579,92759,3.875,254000,77,43,755,0,17020,0,0.0304
580,92760,4.375,68000,59,38,711,0,30700,0,0.0462
581,92761,4.49,277000,70,48,690,0,35620,0,0.0238
582,92762,4.0,340000,77,44,780,0,42020,0,0.0176
583,92763,4.625,167000,78,36,668,0,33740,0,0.0666
584,92764,4.625,188000,80,35,709,1,0,0,0.066
585,92765,4.625,417000,49,43,692,0,31140,0,0.002
586,92766,3.9419999999999997,284000,69,33,740,0,41940,0,0.0112
587,92767,4.0,143000,46,25,805,0,35620,0,0.0076
588,92768,4.0,88000,66,40,807,0,22020,0,0.0604
589,92769,4.25,304000,80,23,716,0,16980,0,0.0159
590,92770,4.25,136000,80,44,778,0,37980,0,0.1133
591,92771,3.875,100000,60,37,774,0,37860,0,0.0317
592,92772,4.875,398000,75,33,664,0,16980,0,0.0094
593,92773,4.375,332000,80,21,777,0,31080,0,0.0141
594,92774,4.5,275000,92,39,759,0,35620,0,0.0774
595,92775,4.375,221000,78,25,752,0,16700,0,0.0324
596,92776,4.0,225000,90,39,759,0,16980,0,0.0785
597,92777,4.125,332000,65,40,722,0,17460,0,0.0078
598,92778,4.875,185000,65,32,655,0,35620,0,0.0266
599,92779,4.125,470000,47,29,737,0,12580,0,0.0006
600,92780,3.875,184000,79,39,737,0,38900,0,0.0513
601,92781,4.875,250000,75,43,671,0,28140,0,0.0408
602,92782,4.5,273000,95,39,775,0,28420,0,0.0954
603,92784,4.125,92000,80,29,751,0,13820,0,0.0956
604,92785,4.0,302000,79,18,792,0,33340,0,0.013
605,92786,4.0,107000,43,26,689,0,10580,0,0.0072
606,92788,4.0,400000,90,20,790,0,28140,0,0.0123
607,92789,4.25,320000,80,23,792,0,26300,0,0.0158
608,92790,4.0,84000,73,35,762,0,41620,0,0.0764
609,92791,3.75,240000,48,40,803,0,31540,0,0.0053
610,92792,4.25,69000,80,18,713,0,0,0,0.0852
611,92793,4.25,466000,79,26,788,0,41740,0,0.005
612,92794,4.0,303000,64,44,753,0,12580,0,0.0102
613,92795,4.5,168000,45,41,659,0,36420,0,0.0096
614,92796,4.375,128000,90,45,766,1,21780,0,0.2152
615,92797,4.25,396000,67,33,772,0,20500,0,0.005
616,92799,5.25,113000,89,20,733,0,48620,0,0.1752
617,92800,3.875,238000,80,30,743,0,12940,0,0.0281
618,92801,4.125,400000,77,42,777,0,40140,0,0.0109
619,92802,3.875,173000,77,30,784,0,41180,0,0.0415
620,92803,4.375,416000,80,45,727,0,37980,0,0.0133
621,92806,4.375,114000,80,32,783,0,49180,0,0.1039
622,92807,3.875,400000,68,47,751,0,35620,0,0.0061
623,92808,4.375,307000,56,9,818,0,31080,0,0.003
624,92809,4.375,131000,59,25,734,0,24860,0,0.0202
625,92810,4.25,114000,55,33,674,0,0,0,0.0195
626,92811,4.0,299000,78,43,763,0,12940,0,0.0244
627,92812,3.875,160000,48,44,648,0,31080,0,0.0095
628,92813,4.875,156000,75,45,696,0,21340,0,0.0912
629,92814,4.25,395000,61,31,714,0,35620,0,0.003
630,92815,3.875,399000,70,27,733,0,40140,0,0.0038
631,92817,3.875,115000,59,35,688,0,0,0,0.0219
632,92818,4.25,129000,57,21,641,0,38300,0,0.0132
633,92819,4.5,145000,67,41,705,0,12940,0,0.047
634,92820,4.375,130000,57,43,706,0,39580,0,0.0288
635,92821,5.0,127000,73,31,664,0,28020,0,0.0704
636,92822,4.375,215000,43,12,782,0,38900,0,0.0029
637,92823,4.5,332000,80,36,717,1,35620,0,0.0211
638,92824,3.875,300000,75,44,806,0,31080,0,0.0208
639,92825,4.25,238000,69,32,660,0,0,0,0.0163
640,92826,3.99,100000,39,41,725,0,25540,0,0.0097
641,92827,4.25,172000,94,45,740,0,31180,0,0.1812
642,92828,4.125,397000,73,27,748,0,41740,0,0.0054
643,92829,4.125,417000,76,36,756,0,31100,0,0.0073
644,92830,4.875,25000,33,32,658,0,36540,0,0.0135
645,92831,4.125,180000,75,12,769,0,31420,0,0.0233
646,92832,4.375,288000,80,45,713,0,0,0,0.0358
647,92833,3.9730000000000003,314000,74,42,736,0,31080,0,0.0156
648,92834,4.875,44000,75,33,744,0,37980,0,0.159
649,92835,4.375,58000,80,44,716,0,37340,0,0.1888
650,92836,4.0,417000,72,44,756,0,24340,0,0.0067
651,92837,3.875,232000,75,28,811,0,0,0,0.0228
652,92838,3.875,173000,71,25,769,0,42660,0,0.0245
653,92839,3.99,158000,70,37,703,0,12580,0,0.035
654,92840,4.375,305000,80,41,689,0,21660,0,0.027
655,92841,4.25,208000,76,38,755,0,33340,0,0.0431
656,92842,4.25,417000,75,37,699,0,42100,0,0.0069
657,92843,4.125,124000,74,34,776,0,26900,0,0.0633
658,92844,3.92,248000,78,36,792,0,0,0,0.0301
659,92845,3.875,417000,49,45,774,0,47900,0,0.0016
660,92846,4.25,148000,80,32,748,0,27140,0,0.0724
661,92847,3.75,132000,42,20,787,0,41980,0,0.0048
662,92848,4.0,262000,84,32,710,0,31080,0,0.0318
663,92849,3.875,320000,47,45,727,0,35620,0,0.0029
664,92850,4.0,143000,72,13,810,0,25620,0,0.0267
665,92852,4.375,81000,56,22,634,0,11700,0,0.0197
666,92853,4.5,230000,80,26,693,0,38900,0,0.0341
667,92854,4.5,201000,76,18,706,0,14460,0,0.0274
668,92855,3.99,174000,75,25,805,0,31140,0,0.0348
669,92856,4.125,235000,80,44,786,0,24420,0,0.0515
670,92857,4.125,346000,69,50,790,0,31080,0,0.0132
671,92858,4.375,76000,80,37,704,0,0,0,0.1387
672,92859,4.375,214000,85,16,794,0,20500,0,0.0431
673,92861,4.0,163000,80,32,748,0,19340,0,0.0571
674,92862,3.75,151000,72,18,756,0,41980,0,0.0234
675,92863,4.0,310000,67,44,721,0,31080,0,0.011
676,92864,5.25,116000,75,37,649,0,41540,0,0.1108
677,92865,3.75,292000,75,45,781,0,33540,0,0.0206
678,92866,4.625,136000,94,44,708,0,34980,0,0.2502
679,92867,4.33,255000,28,23,677,0,35620,0,0.0009
680,92868,4.25,431000,67,35,802,0,31100,0,0.0042
681,92869,3.875,159000,76,38,788,1,0,0,0.0547
682,92870,5.25,77000,75,44,660,0,21340,0,0.1756
683,92871,3.75,250000,71,29,775,0,41740,0,0.0141
684,92872,4.75,132000,76,30,637,0,0,0,0.0667
685,92873,3.875,360000,62,37,780,0,35620,0,0.0045
686,92874,4.625,277000,80,42,701,0,12100,0,0.04
687,92876,3.875,143000,78,34,818,0,46220,0,0.065
688,92877,4.75,154000,80,24,736,0,41180,0,0.0701
689,92878,4.54,260000,69,33,707,0,35620,0,0.0176
690,92879,4.25,225000,52,44,723,0,14460,0,0.0099
691,92880,4.125,165000,48,43,702,0,39380,0,0.011
692,92881,4.125,140000,80,43,748,0,26420,0,0.0968
693,92883,3.875,183000,49,39,784,0,19100,0,0.009
694,92884,4.25,407000,74,32,667,0,33460,0,0.0058
695,92885,3.875,413000,66,41,802,0,31080,0,0.0044
696,92886,4.375,188000,80,42,761,0,14460,0,0.0761
697,92887,4.25,81000,56,33,670,1,33860,0,0.0267
698,92888,4.375,267000,71,42,715,0,35620,0,0.0226
699,92890,4.25,68000,72,44,749,0,34980,0,0.1139
700,92891,4.375,149000,73,41,649,0,22660,0,0.0561
701,92892,4.25,394000,95,21,740,0,0,0,0.0191
702,92893,4.375,73000,49,39,701,0,0,0,0.0247
703,92894,4.0,96000,80,38,758,0,41980,0,0.1118
704,92895,4.25,400000,77,37,791,0,14860,0,0.0103
705,92896,3.99,626000,66,25,784,0,31080,0,0.0005
706,92897,4.125,223000,29,11,743,0,31100,0,0.0009
707,92898,3.99,387000,80,28,797,0,14460,0,0.0094
708,92899,5.125,88000,77,32,638,0,22220,0,0.1233
709,92900,4.125,143000,73,18,745,0,0,0,0.0315
710,92901,4.375,270000,80,32,798,0,35300,0,0.0325
711,92902,4.31,219000,39,44,798,0,38060,0,0.0054
712,92903,3.99,251000,63,44,762,0,14460,0,0.0146
713,92904,4.375,50000,70,44,634,1,43300,0,0.1048
714,92905,3.5,187000,75,37,799,1,41900,0,0.0339
715,92906,3.875,275000,79,11,753,0,41180,0,0.0116
716,92907,3.875,417000,51,26,774,0,41860,0,0.001
717,92908,3.875,417000,32,16,758,0,35620,0,0.0002
718,92909,4.125,417000,61,37,797,0,14460,0,0.0032
719,92910,4.47,378000,73,19,732,0,19740,0,0.0059
720,92911,4.0,220000,30,17,789,0,41860,0,0.0012
721,92912,4.115,100000,28,19,809,0,41860,0,0.0032
722,92913,4.5,285000,43,39,732,0,35620,0,0.0035
723,92914,3.875,395000,61,45,782,0,14460,0,0.0041
724,92915,4.125,207000,31,41,730,0,35620,0,0.0027
725,92916,4.0,224000,80,40,686,0,49340,0,0.0406
726,92917,4.5,119000,92,44,765,0,38300,0,0.2571
727,92918,4.375,200000,78,34,752,0,20940,0,0.049
728,92919,4.0,402000,80,30,808,0,14460,0,0.009
729,92920,4.125,107000,85,17,790,0,28420,0,0.0875
730,92921,4.0,360000,80,23,804,0,42660,0,0.0102
731,92922,4.0,110000,69,35,784,0,0,0,0.0513
732,92923,4.375,98000,52,41,642,0,0,0,0.0235
733,92924,4.0,195000,65,18,782,0,16980,0,0.0127
734,92925,4.25,235000,63,44,722,0,14460,0,0.0179
735,92926,4.625,22000,80,39,679,1,41180,0,0.2248
736,92927,4.25,72000,80,35,715,0,12060,0,0.13
737,92928,4.0,203000,40,36,746,0,33100,0,0.0041
738,92929,4.25,86000,60,18,805,0,31180,0,0.0263
739,92930,4.875,250000,65,37,628,0,31080,0,0.0176
740,92931,4.5,101000,60,41,810,0,37980,0,0.051
741,92932,3.75,487000,63,44,755,0,31080,0,0.0019
742,92933,4.125,396000,57,19,731,0,41940,0,0.0016
743,92934,3.875,95000,75,32,751,0,29540,0,0.0674
744,92935,4.125,417000,77,44,741,0,47900,0,0.0095
745,92936,4.0,180000,44,36,748,0,13460,0,0.0063
746,92937,4.125,386000,30,28,674,0,41940,0,0.0004
747,92938,4.125,625000,66,23,729,0,35620,0,0.0005
748,92939,3.875,212000,74,41,767,0,13820,0,0.0339
749,92940,4.25,355000,66,29,779,0,14460,0,0.0059
750,92941,4.5,369000,75,44,691,0,35620,0,0.0139
751,92942,4.75,417000,67,39,671,0,31100,0,0.0055
752,92943,4.5,323000,78,36,683,0,42660,0,0.019
753,92944,4.375,295000,58,39,741,0,16020,0,0.0078
754,92945,4.0,417000,37,40,696,0,41940,0,0.0006
755,92946,3.875,116000,67,20,779,0,22660,0,0.0266
756,92947,4.125,225000,60,34,645,0,19740,0,0.0101
757,92948,4.375,145000,40,38,723,0,41740,0,0.008
758,92949,4.625,196000,80,45,714,0,0,0,0.082
759,92950,4.125,305000,74,38,730,0,47900,0,0.0161
760,92951,4.125,276000,80,27,777,0,41860,0,0.0229
761,92952,4.0,100000,74,35,717,0,0,0,0.0672
762,92953,3.875,417000,40,23,802,0,19100,0,0.0005
763,92954,3.99,211000,68,40,709,0,0,0,0.0224
764,92955,4.0,304000,80,28,770,0,38300,0,0.0175
765,92956,4.0,213000,75,35,744,0,11700,0,0.0311
766,92957,3.875,375000,79,44,790,0,19740,0,0.0143
767,92958,3.875,181000,47,43,786,0,31080,0,0.0091
768,92959,4.0,473000,64,38,797,0,41740,0,0.0023
769,92960,3.875,89000,63,42,816,0,13140,0,0.0506
770,92961,4.0,271000,95,35,762,0,16980,0,0.0669
771,92962,3.875,115000,46,42,699,0,34980,0,0.0123
772,92963,3.875,416000,80,27,766,0,35620,0,0.0065
773,92964,5.25,185000,75,39,634,0,14460,0,0.0687
774,92965,4.125,189000,80,29,721,0,35380,0,0.044
775,92966,4.625,225000,80,45,630,0,35620,0,0.0582
776,92967,3.875,214000,48,33,748,0,37980,0,0.0052
777,92968,4.25,132000,45,25,670,0,0,0,0.0072
778,92969,4.375,112000,80,32,766,0,24340,0,0.1029
779,92970,3.875,252000,79,28,689,0,0,0,0.0206
780,92971,4.0,139000,56,41,796,0,0,0,0.0226
781,92972,3.98,102000,58,40,805,0,39820,0,0.0333
782,92973,4.5,89000,80,22,713,0,28140,0,0.0922
783,92974,4.625,218000,67,44,637,0,39580,0,0.0278
784,92975,3.75,338000,38,30,786,0,42660,0,0.0009
785,92976,4.5,113000,71,25,713,0,16540,0,0.0496
786,92977,4.625,118000,75,30,710,1,0,0,0.0732
787,92978,4.625,132000,78,35,681,0,31180,0,0.0859
788,92979,4.5,116000,78,30,771,0,16740,0,0.0907
789,92980,3.875,276000,80,37,734,0,16300,0,0.025
790,92981,4.625,80000,80,30,694,1,19380,0,0.1251
791,92982,4.125,67000,28,18,678,0,33340,0,0.0033
792,92983,4.125,241000,74,26,714,0,16980,0,0.0185
793,92984,4.0,115000,60,14,817,0,38900,0,0.0167
794,92985,3.875,68000,62,28,799,0,0,0,0.037
795,92986,4.0,160000,75,42,761,0,43100,0,0.0584
796,92987,4.125,341000,84,13,783,0,19740,0,0.0118
797,92988,4.25,220000,64,28,724,0,47260,0,0.0136
798,92989,4.0,67000,88,39,782,0,18140,0,0.2187
799,92990,4.0,302000,78,30,758,0,14460,0,0.0164
800,92991,5.75,146000,80,44,634,0,41700,0,0.1723
801,92992,4.25,210000,80,41,756,0,43620,0,0.0585
802,92993,3.875,101000,75,14,711,0,0,0,0.0369
803,92995,4.125,256000,69,44,696,0,33100,0,0.0197
804,92996,3.875,254000,73,49,791,0,31100,0,0.0299
805,92997,4.625,320000,72,42,685,0,41180,0,0.0171
806,92998,3.875,412000,46,11,727,0,31080,0,0.0005
807,92999,4.375,89000,66,31,743,0,18580,0,0.0514
808,93000,4.125,212000,80,30,778,0,16980,0,0.0413
809,93001,4.5,210000,76,45,672,0,19100,0,0.0516
810,93002,3.875,378000,90,38,794,0,42660,0,0.0232
811,93003,4.5,362000,44,45,647,0,12060,0,0.0021
812,93004,4.5,174000,95,44,750,0,17140,0,0.207
813,93005,3.875,89000,37,12,779,0,0,0,0.0041
814,93006,3.875,240000,80,43,767,1,35620,0,0.0413
815,93007,4.5,300000,75,30,653,0,35620,0,0.0153
816,93008,4.125,154000,95,42,790,0,46140,0,0.2018
817,93009,4.375,240000,53,42,800,0,35620,0,0.0106
818,93011,4.375,100000,40,43,742,0,31080,0,0.0137
819,93012,4.125,143000,80,32,760,1,24340,0,0.0719
820,93013,4.125,89000,72,39,753,0,33860,0,0.0812
821,93014,4.5,73000,97,36,785,0,0,0,0.3592
822,93015,4.5,114000,74,40,752,0,48660,0,0.093
823,93016,3.875,392000,51,23,773,0,14460,0,0.0012
824,93017,4.375,185000,85,43,768,0,41180,0,0.107
825,93018,4.375,183000,71,40,706,0,0,0,0.0406
826,93019,4.5,626000,48,36,693,0,31100,0,0.0003
827,93020,4.375,52000,65,36,693,0,33660,0,0.0684
828,93021,4.0,130000,80,31,708,0,40060,0,0.0672
829,93022,3.875,187000,76,20,796,0,0,0,0.0269
830,93023,4.125,80000,55,26,797,0,35380,0,0.0237
831,93025,3.75,267000,34,45,783,0,41740,0,0.002
832,93026,3.75,348000,79,30,758,0,31080,0,0.0106
833,93027,3.875,228000,78,44,817,0,31080,0,0.0446
834,93029,4.125,230000,80,33,775,0,35620,0,0.0388
835,93030,4.375,159000,76,42,702,0,15540,0,0.0689
836,93031,4.25,387000,40,25,746,0,35620,0,0.0008
837,93032,3.75,184000,80,33,769,0,31540,0,0.0454
838,93033,4.375,230000,80,34,783,0,47260,0,0.0459
839,93034,3.75,310000,63,31,815,0,47900,0,0.006
840,93035,4.0,508000,33,19,781,0,41940,0,0.0001
841,93036,4.125,394000,50,20,649,0,47900,0,0.0009
842,93037,4.75,390000,62,44,660,0,35300,0,0.0057
843,93038,3.9160000000000004,406000,80,34,776,0,31080,0,0.0089
844,93039,4.125,85000,84,22,777,1,12580,0,0.1087
845,93040,3.75,328000,45,43,738,0,41860,0,0.0021
846,93041,4.0,200000,75,35,755,0,11700,0,0.035
847,93042,4.25,125000,29,42,802,0,47260,0,0.0057
848,93043,4.0,252000,39,41,743,0,14460,0,0.003
849,93044,4.25,340000,50,37,683,0,35620,0,0.0027
850,93045,3.75,120000,74,13,804,0,12060,0,0.0315
851,93046,3.875,338000,75,44,745,0,49340,0,0.014
852,93047,4.25,160000,72,35,742,0,19820,0,0.0444
853,93048,3.875,390000,72,36,727,0,37980,0,0.0059
854,93049,4.5,328000,80,42,723,0,35620,0,0.026
855,93050,4.625,117000,94,28,759,0,30700,0,0.2094
856,93051,4.5,46000,80,45,700,0,15380,0,0.2157
857,93052,4.375,110000,79,14,717,0,0,0,0.0567
858,93054,3.875,225000,60,30,670,0,31080,0,0.0082
859,93055,4.125,191000,83,36,734,0,31140,0,0.0639
860,93056,4.125,276000,79,28,775,0,47900,0,0.0221
861,93057,4.5,65000,30,49,641,0,45300,0,0.0106
862,93058,3.875,417000,93,44,790,0,27620,0,0.0241
863,93059,4.25,320000,61,44,709,0,35620,0,0.0079
864,93060,3.875,240000,51,41,783,0,31080,0,0.0068
865,93061,4.5,201000,68,34,747,0,14460,0,0.0283
866,93062,4.5,364000,84,34,701,0,38900,0,0.0192
867,93063,4.125,417000,78,36,763,0,42660,0,0.0083
868,93064,4.0,417000,59,34,786,0,32820,0,0.0024
869,93065,4.375,240000,80,45,729,0,47900,0,0.0531
870,93066,3.875,417000,63,29,755,0,49340,0,0.0023
871,93067,4.0,360000,62,31,801,0,0,0,0.0042
872,93068,3.875,368000,39,16,778,0,47900,0,0.0006
873,93069,4.625,225000,59,32,643,0,12940,0,0.0116
874,93070,4.0,100000,23,25,813,0,47900,0,0.0026
875,93071,4.875,241000,74,40,640,1,0,0,0.0362
876,93072,4.125,381000,94,33,782,0,34980,0,0.028
877,93073,4.5,455000,82,34,776,0,31100,0,0.0092
878,93074,4.25,626000,49,37,666,0,41860,0,0.0002
879,93075,4.0,246000,78,41,778,0,24580,0,0.0358
880,93076,4.5,300000,79,31,703,0,41500,0,0.0217
881,93077,3.875,224000,36,22,800,0,0,0,0.0018
882,93078,4.5,248000,79,44,717,0,31080,0,0.0479
883,93079,3.75,408000,71,50,761,0,12540,0,0.0071
884,93080,4.25,110000,43,34,730,0,14460,0,0.0108
885,93081,4.375,626000,68,9,727,0,35620,0,0.0004
886,93082,4.375,149000,60,34,798,0,47900,0,0.0266
887,93083,3.75,342000,64,44,684,0,31080,0,0.0059
888,93085,3.75,177000,75,37,781,0,16980,0,0.0405
889,93086,4.375,306000,69,45,691,0,19100,0,0.0154
890,93087,3.875,417000,72,15,750,0,38900,0,0.0027
891,93088,4.5,176000,72,20,782,0,28940,0,0.0311
892,93089,4.375,232000,68,43,714,0,35620,0,0.0255
893,93090,3.75,254000,41,27,718,0,41740,0,0.0018
894,93091,3.875,66000,44,22,793,0,0,0,0.0105
895,93092,4.25,584000,75,41,773,0,41860,0,0.0023
896,93093,4.5,290000,80,22,770,0,10740,0,0.0214
897,93094,4.375,316000,75,49,717,0,12700,0,0.0239
898,93095,4.0,175000,45,44,647,0,0,0,0.0075
899,93096,3.875,417000,37,45,691,0,45940,0,0.0007
900,93097,4.25,90000,78,44,762,1,33220,0,0.1376
901,93098,4.25,428000,68,45,706,0,46520,0,0.0052
902,93099,3.875,90000,22,36,680,0,0,0,0.0028
903,93100,4.125,107000,57,12,771,0,34980,0,0.0139
904,93101,5.0,188000,90,41,686,1,22140,0,0.1558
905,93102,4.125,102000,95,42,758,1,0,0,0.2679
906,93103,4.0,85000,80,40,647,0,24860,0,0.109
907,93104,4.125,107000,37,29,780,0,40140,0,0.0067
908,93105,5.125,245000,80,40,661,0,45940,0,0.0586
909,93106,3.945,400000,60,39,751,0,41940,0,0.0031
910,93107,3.99,402000,31,38,669,0,31080,0,0.0004
911,93108,4.0,364000,70,33,707,0,41740,0,0.0061
912,93109,3.887,337000,52,17,798,0,31080,0,0.0017
913,93110,4.125,128000,45,16,750,0,0,0,0.0061
914,93111,3.875,230000,70,37,669,0,24860,0,0.0177
915,93112,3.875,103000,69,23,709,0,10540,0,0.0325
916,93113,3.875,155000,71,30,784,0,0,0,0.0333
